running_num	fish_id	id_date	common_name	length	id_notes
1613	G.W.SA.01.038		pinfish	27	
1614	G.W.SA.01.039		pinfish	31	
1615	G.W.SA.01.040		pinfish	31	
1616	G.W.SA.01.041		pinfish	31	
1617	G.W.SA.02.018		pinfish	27	
1618	G.W.SA.02.019		pinfish	15	
1619	G.W.SA.02.020		pinfish	26	
1620	G.W.SA.02.021		pinfish	33	
1621	G.W.SA.02.022		pinfish	28	
1622	G.W.SA.02.023		pinfish	21	
1623	G.W.SA.02.024		pinfish	29	
1624	G.W.SA.02.025		pinfish	23	
1625	G.W.SA.02.026		pinfish	23	
1626	G.W.SA.02.027		pinfish	27	
1627	G.W.SA.02.028		pinfish	22	
1628	G.W.SA.02.029		pinfish	30	
1629	G.W.SA.02.030		pinfish	23	
1630	G.W.SA.02.031		pinfish	15	
1631	G.W.SA.02.032		pinfish	22	
1632	G.W.SA.02.033		pinfish	20	
1633	G.W.SA.02.034		pinfish	14	
1634	G.W.SA.02.035		pinfish	24	
1635	G.W.SA.02.036		pinfish	21	
1636	G.W.SA.02.037		pinfish	21	
1637	G.W.SA.02.038		pinfish	16	
1638	G.W.SA.03.021		pinfish	40	
1639	G.W.SA.03.022		pinfish	16	
1640	G.W.SA.03.023		pinfish	29	
1641	G.W.SA.03.024		pinfish	35	poopie
1642	G.W.SA.03.025		bay anchovy	40	
1643	G.W.SA.03.026		bay anchovy	39	
1644	G.W.SA.03.027		bay anchovy	36	
1645	G.W.SA.03.028		bay anchovy	34	
1646	G.W.SA.03.029		bay anchovy	35	
1647	G.W.SA.03.030		bay anchovy	42	
1648	G.W.SA.03.031		bay anchovy	34	
1649	G.W.SA.03.032		bay anchovy	37	
1650	G.W.SA.03.033		bay anchovy	39	
1651	G.W.SA.03.034		bay anchovy	35	
1652	G.W.SA.03.035		bay anchovy	34	
1653	G.W.SA.03.036		bay anchovy	35	
1654	G.W.SA.03.037		bay anchovy	37	
1655	G.W.SA.03.038		bay anchovy	32	
1656	G.W.SA.03.039		bay anchovy	34	
1657	G.W.SA.03.040		bay anchovy	35	
1658	G.W.SA.03.041		bay anchovy	34	
1659	G.W.SA.03.042		bay anchovy	34	eyes messed up
1660	G.W.SA.03.043		bay anchovy	35	
1661	G.W.SA.03.044		bay anchovy	40	
1662	G.W.BF.03.025	6/5/2019	pinfish	28	
1663	G.W.BF.03.026	6/5/2019	pinfish	38	
1664	G.W.BF.03.027	6/5/2019	pinfish	32	
1665	G.W.BF.03.028	6/5/2019	pinfish	35	
1666	G.W.BF.03.029	6/5/2019	pinfish	35	
1667	G.W.BF.03.030	6/5/2019	pinfish	31	
1668	G.W.BF.03.031	6/5/2019	pinfish	36	
1669	G.W.BF.03.032	6/5/2019	pinfish	32	
1670	G.W.BF.03.033	6/5/2019	pinfish	34	
1671	G.W.BF.03.034	6/5/2019	pinfish	34	
1672	G.W.BF.03.035	6/5/2019	pinfish	27	
1673	G.W.BF.03.036	6/5/2019	pinfish	30	
1674	G.W.BF.03.037	6/5/2019	pinfish	31	
1675	G.W.BF.03.038	6/5/2019	pinfish	33	
1676	G.W.BF.03.039	6/5/2019	pinfish	36	
1677	G.W.BF.03.040	6/5/2019	pinfish	26	
1678	G.W.BF.03.041	6/5/2019	pinfish	25	
1679	G.W.BF.03.042	6/5/2019	pinfish	32	
1680	G.W.BF.03.043	6/5/2019	pinfish	31	
1681	G.W.BF.03.044	6/5/2019	pinfish	36	poop
1682	G.W.AR.01.035	6/6/2019	striped anchovy	21	
1683	G.W.AR.01.036	6/6/2019	striped anchovy	20	
1684	G.W.AR.01.037	6/6/2019	striped anchovy	21	
1685	G.W.AR.01.038	6/6/2019	striped anchovy	21	
1686	G.W.AR.01.039	6/6/2019	striped anchovy	21	
1687	G.W.AR.01.040	6/6/2019	striped anchovy	23	
1688	G.W.AR.01.041	6/6/2019	striped anchovy	20	damage to middle of body
1689	G.W.AR.01.042	6/6/2019	striped anchovy	20	
1690	G.W.AR.01.043	6/6/2019	striped anchovy	22	
1691	G.W.AR.01.044	6/6/2019	striped anchovy	21	
1692	G.W.AR.01.045	6/6/2019	striped anchovy	22	
1693	G.W.AR.01.046	6/6/2019	striped anchovy	19	
1694	G.W.AR.01.047	6/6/2019	bay anchovy	20	
1695	G.W.AR.01.048	6/6/2019	striped anchovy	19	
1696	G.W.AR.01.049	6/6/2019	striped anchovy	21	
1697	G.W.AR.01.050	6/6/2019	bay anchovy	20	
1698	G.W.AR.01.051	6/6/2019	striped anchovy	19	
1699	G.W.AR.01.052	6/6/2019	striped anchovy	20	
1700	G.W.MG.01.041	6/6/2019	bay anchovy	37	
1701	G.W.MG.01.042	6/6/2019	bay anchovy	41	
1702	G.W.MG.01.043	6/6/2019	bay anchovy	49	
1703	G.W.MG.01.044	6/6/2019	bay anchovy	34	
1704	G.W.MG.01.045	6/6/2019	bay anchovy	32	
1705	G.W.MG.01.046	6/6/2019	bay anchovy	41	
1706	G.W.MG.01.047	6/6/2019	bay anchovy	36	
1707	G.W.MG.01.048	6/6/2019	bay anchovy	40	
1708	G.W.MG.01.049	6/6/2019	bay anchovy	23	
1709	G.W.MG.01.050	6/6/2019	bay anchovy	22	
1710	G.W.MG.01.051	6/6/2019	bay anchovy	21	
1711	G.W.MG.01.052	6/6/2019	bay anchovy	45	
1712	G.W.MG.01.053	6/6/2019	bay anchovy	39	
1713	G.W.MG.01.054	6/6/2019	bay anchovy	34	
1714	G.W.MG.01.055	6/6/2019	bay anchovy	38	
1715	G.W.MG.01.056	6/6/2019	bay anchovy	38	
1716	G.W.MG.01.057	6/6/2019	bay anchovy	41	
1717	G.W.MG.01.058	6/6/2019	bay anchovy	41	
1718	G.W.MG.01.059	6/6/2019	bay anchovy	39	
1719	G.W.MG.01.060	6/6/2019	bay anchovy	31	
1720	G.W.MG.01.061	6/6/2019	bay anchovy	39	
1721	G.W.MG.01.062	6/6/2019	bay anchovy	38	
1722	G.W.MG.02.046	6/6/2019	bay anchovy	37	
1723	G.W.MG.02.047	6/6/2019	bay anchovy	37	
1724	G.W.MG.02.048	6/6/2019	bay anchovy	44	
1725	G.W.MG.02.049	6/6/2019	bay anchovy	36	
1726	G.W.MG.02.050	6/6/2019	bay anchovy	42	
1727	G.W.MG.02.051	6/6/2019	bay anchovy	42	
1728	G.W.AR.01.053	6/6/2019	mullet	38	
1729	G.W.AR.01.054	6/6/2019	mullet	26	
1730	G.W.AR.01.055	6/6/2019	mullet	25	
1731	G.W.AR.01.056	6/6/2019	mullet	28	
1732	G.W.AR.01.057	6/6/2019	mullet	27	
1733	G.W.AR.01.058	6/6/2019	mullet	28	
1734	G.W.AR.01.059	6/6/2019	mullet	19	
1735	G.W.AR.01.060	6/6/2019	mullet	25	
1736	G.W.AR.01.061	6/6/2019	mullet	24	
1737	G.W.AR.01.062	6/6/2019	mullet	26	
1738	G.W.AR.01.063	6/6/2019	mullet	24	
1739	G.W.AR.01.064	6/6/2019	mullet	27	
1740	G.W.AR.01.065	6/6/2019	mullet	23	
1741	G.W.AR.01.066	6/6/2019	mullet	26	
1742	G.W.AR.01.067	6/6/2019	mullet	21	
1743	G.W.AR.01.068	6/6/2019	mullet	25	
1744	G.W.AR.01.069	6/6/2019	mullet	26	
1745	G.W.AR.01.070	6/6/2019	mullet	28	
1746	G.W.AR.02.047	6/6/2019	mullet	20	
1747	G.W.AR.02.048	6/6/2019	mullet	18	
1748	G.W.AR.02.049	6/6/2019	mullet	21	
1749	G.W.AR.02.050	6/6/2019	mullet	26	
1750	G.W.AR.02.051	6/6/2019	mullet	20	
1751	G.W.AR.02.052	6/6/2019	mullet	19	
1752	G.W.AR.02.053	6/6/2019	mullet	20	
1753	G.W.AR.02.054	6/6/2019	mullet	19	
1754	G.W.AR.02.055	6/6/2019	mullet	21	
1755	G.W.AR.02.056	6/6/2019	mullet	19	
1756	G.W.AR.02.057	6/6/2019	mullet	23	
1757	G.W.AR.02.058	6/6/2019	mullet	24	
1758	G.W.AR.02.059	6/6/2019	mullet	18	
1759	G.W.AR.02.060	6/6/2019	mullet	19	
1760	G.W.AR.02.061	6/6/2019	mullet	19	
1761	G.W.AR.02.062	6/6/2019	mullet	20	
1762	G.W.AR.03.038	6/6/2019	mullet	25	
1763	G.W.AR.03.039	6/6/2019	mullet	28	
1764	G.W.AR.03.040	6/6/2019	mullet	26	
1765	G.W.AR.03.041	6/6/2019	mullet	25	
1766	G.W.AR.03.042	6/6/2019	mullet	25	
1767	G.W.AR.03.043	6/6/2019	mullet	26	
1768	G.W.AR.03.044	6/6/2019	mullet	20	
1769	G.W.AR.03.045	6/6/2019	mullet	23	
1770	G.W.AR.03.046	6/6/2019	mullet	22	
1771	G.W.AR.03.047	6/6/2019	mullet	21	
1772	G.W.AR.03.048	6/6/2019	mullet	24	
1773	G.W.AR.03.049	6/6/2019	mullet	26	
1774	G.W.AR.03.050	6/6/2019	mullet	25	
1775	G.W.AR.03.051	6/6/2019	mullet	25	
1776	G.W.AR.03.052	6/6/2019	mullet	25	
1777	G.W.AR.03.053	6/6/2019	mullet	27	
1778	G.W.AR.03.054	6/6/2019	mullet	28	
1779	G.W.AR.03.055	6/6/2019	mullet	26	
1780	G.W.AR.03.056	6/6/2019	mullet	26	
1781	G.W.AR.03.057	6/6/2019	mullet	28	
1782	G.W.AR.03.058	6/6/2019	mullet	28	
1783	G.W.AR.03.059	6/6/2019	mullet	26	
1784	G.W.AR.03.060	6/6/2019	mullet	23	
1785	G.W.SA.03.045	6/6/2019	mullet	34	
1786	G.W.SA.03.046	6/6/2019	mullet	35	
1787	G.W.SA.03.047	6/6/2019	mullet	35	
1788	G.W.SA.03.048	6/6/2019	mullet	34	
1789	G.W.SA.03.049	6/6/2019	mullet	32	
1790	G.W.SA.03.050	6/6/2019	mullet	35	
1791	G.W.SA.03.051	6/6/2019	mullet	36	
1792	G.W.SA.03.052	6/6/2019	mullet	31	
1793	G.W.SA.03.053	6/6/2019	mullet	34	
1794	G.W.SA.03.054	6/6/2019	mullet	32	
1795	G.W.SA.03.055	6/6/2019	mullet	27	
1796	G.W.SA.03.056	6/6/2019	mullet	35	
1797	G.W.SA.03.057	6/6/2019	mullet	32	
1798	G.W.SA.03.058	6/6/2019	mullet	37	
1799	G.W.SA.03.059	6/6/2019	mullet	36	
1800	G.W.SA.03.060	6/6/2019	mullet	36	
1801	G.W.SA.03.061	6/6/2019	mullet	35	
1802	G.W.SA.03.062	6/6/2019	mullet	33	
1803	G.W.SA.03.063	6/6/2019	mullet	37	
1804	G.W.SA.03.064	6/6/2019	mullet	30	
1805	G.W.BF.02.054	6/6/2019	gulf killifish	55	
1806	G.W.BF.02.055	6/6/2019	gulf killifish	68	
1807	G.W.BF.02.056	6/6/2019	gulf killifish	91	
1808	G.W.BF.02.057	6/6/2019	gulf killifish	76	
1809	G.W.BF.02.058	6/6/2019	rainwater killifish	23	
1810	G.W.BF.02.059	6/6/2019	rainwater killifish	24	
1811	G.W.BF.02.060	6/6/2019	rainwater killifish	19	
1812	G.W.BF.02.061	6/6/2019	rainwater killifish	26	
1813	G.W.BF.02.062	6/6/2019	rainwater killifish	28	
1814	G.W.BF.02.063	6/6/2019	rainwater killifish	19	
1815	G.W.BF.02.064	6/6/2019	rainwater killifish	21	
1816	G.W.BF.02.065	6/6/2019	rainwater killifish	20	
1817	G.W.BF.02.066	6/6/2019	rainwater killifish	23	
1818	G.W.BF.02.067	6/6/2019	rainwater killifish	23	
1819	G.W.BF.02.068	6/6/2019	rainwater killifish	24	
1820	G.W.BF.02.069	6/6/2019	rainwater killifish	23	
1821	G.W.BF.02.070	6/6/2019	rainwater killifish	20	
1822	G.W.BF.02.071	6/6/2019	rainwater killifish	30	
1823	G.W.BF.02.072	6/6/2019	rainwater killifish	21	
1824	G.W.BF.02.073	6/6/2019	rainwater killifish	19	
1825	G.W.BF.02.074	6/6/2019	rainwater killifish	22	
1826	G.W.BF.02.075	6/6/2019	rainwater killifish	22	
1827	G.W.BF.02.076	6/6/2019	rainwater killifish	24	
1828	G.W.AR.02.063	6/7/2019	longnose killifish	27	
1829	G.W.AR.02.064	6/7/2019	longnose killifish	50	
1830	G.W.AR.02.065	6/7/2019	longnose killifish	53	
1831	G.W.AR.02.066	6/7/2019	longnose killifish	56	
1832	G.W.BF.03.045	6/7/2019	rainwater killifish	25	
1833	G.W.BF.03.046	6/7/2019	rainwater killifish	22	
1834	G.W.SA.03.065	6/7/2019	gulf killifish	58	
1835	G.W.SA.03.066	6/7/2019	gulf killifish	61	
1836	G.W.SA.03.067	6/7/2019	rainwater killifish	54	
1837	G.W.SA.03.068	6/7/2019	gulf killifish	52	
1838	G.W.SA.03.069	6/7/2019	bayou killifish	47	
1839	G.W.AR.01.071	6/10/2019	spot	47	
1840	G.W.AR.01.072	6/10/2019	spot	37	
1841	G.W.AR.01.073	6/10/2019	spot	34	
1842	G.W.AR.01.074	6/10/2019	red drum	566	
1843	G.W.AR.01.075	6/10/2019	red drum	55	
1844	G.W.AR.01.076	6/10/2019	spot	34	
1845	G.W.AR.01.077	6/10/2019	spot	33	
1846	G.W.AR.01.078	6/10/2019	spot	39	
1847	G.W.AR.01.079	6/10/2019	spot	27	
1848	G.W.AR.01.080	6/10/2019	spot	30	
1849	G.W.AR.01.081	6/10/2019	spot	41	
1850	G.W.AR.01.082	6/10/2019	spot	31	poop
1851	G.W.AR.01.083	6/10/2019	spot	29	
1852	G.W.AR.01.084	6/10/2019	spot	31	
1853	G.W.AR.01.085	6/10/2019	spot	34	
1854	G.W.AR.01.086	6/10/2019	spot	25	poop
1855	G.W.AR.01.087	6/10/2019	spot	29	
1856	G.W.AR.01.088	6/10/2019	spot	28	
1857	G.W.AR.01.089	6/10/2019	spot	39	
1858	G.W.AR.01.090	6/10/2019	spot	35	
1859	G.W.AR.01.091	6/10/2019	atlantic croaker	24	
1860	G.W.AR.01.092	6/10/2019	spot	20	
1861	G.W.AR.01.093	6/10/2019	atlantic croaker	25	
1862	G.W.AR.01.094	6/10/2019	spot	25	poop
1863	G.W.AR.01.095	6/10/2019	spot	21	poop
1864	G.W.AR.01.096	6/10/2019	spot	25	poop
1865	G.W.AR.01.097	6/10/2019	spot	17	poop
1866	G.W.AR.01.098	6/10/2019	spot	27	
1867	G.W.AR.01.099	6/10/2019	atlantic croaker	19	
1868	G.W.AR.01.100	6/10/2019	spot	22	
1869	G.W.AR.01.101	6/10/2019	spot	23	
1870	G.W.AR.01.102	6/10/2019	spot	20	
1871	G.W.AR.01.103	6/10/2019	spot	23	
1872	G.W.AR.01.104	6/10/2019	atlantic croaker	32	
1873	G.W.AR.01.105	6/10/2019	spot	23	
1874	G.W.AR.01.106	6/10/2019	atlantic croaker	27	
1875	G.W.AR.01.107	6/10/2019	spot	21	
1876	G.W.AR.01.108	6/10/2019	spot	35	
1877	G.W.AR.01.109	6/10/2019	spot	27	poop
1878	G.W.AR.01.110	6/10/2019	spot	15	
1879	G.W.AR.01.111	6/10/2019	menhaden	23	"poop, anal fin damaged"
1880	G.W.AR.01.112	6/10/2019	menhaden	23	
1881	G.W.AR.01.113	6/10/2019	menhaden	23	
1882	G.W.AR.01.114	6/10/2019	menhaden	24	
1883	G.W.AR.01.115	6/10/2019	menhaden	22	
1884	G.W.AR.01.116	6/10/2019	menhaden	22	
1885	G.W.AR.01.117			22	
1886	G.W.AR.01.118			22	
1887	G.W.AR.02.067		atlantic croaker	41	
1888	G.W.AR.02.068			32	
1889	G.W.AR.02.069			26	
1890	G.W.AR.02.070		spot	29	
1891	G.W.AR.02.071		spot	28	
1892	G.W.AR.02.072		spot	29	
1893	G.W.AR.02.073		spot	17	anal fin damaged
1894	G.W.AR.02.074		atlantic croaker	29	
1895	G.W.AR.02.075		seatrout	30	
1896	G.W.AR.02.076		atlantic croaker	21	
1897	G.W.AR.02.077		seatrout	29	
1898	G.W.AR.02.078		atlantic croaker	26	
1899	G.W.AR.02.079		spot	14	
1900	G.W.AR.02.080		atlantic croaker	29	
1901	G.W.AR.02.081		atlantic croaker	30	
1902	G.W.AR.02.082		atlantic croaker	20	
1903	G.W.AR.02.083		atlantic croaker	26	poop
1904	G.W.AR.02.084		atlantic croaker	24	
1905	G.W.AR.02.085		atlantic croaker	27	poop
1906	G.W.AR.02.086		spot	16	
1907	G.W.AR.02.087		spot	16	
1908	G.W.AR.02.088		atlantic croaker	32	
1909	G.W.AR.02.089		atlantic croaker	25	
1910	G.W.AR.02.090		atlantic croaker	24	
1911	G.W.AR.03.061		red drum	54	
1912	G.W.AR.03.062		red drum	63	
1913	G.W.AR.03.063		red drum	64	
1914	G.W.AR.03.064		red drum	55	
1915	G.W.AR.03.065		atlantic croaker	26	
1916	G.W.AR.03.066		spot	24	
1917	G.W.AR.03.067		spot	26	
1918	G.W.AR.03.068		atlantic croaker	24	
1919	G.W.AR.03.069		spot	19	
1920	G.W.AR.03.070		spot	24	
1921	G.W.AR.03.071		spot	27	poop
1922	G.W.AR.03.072		spot	21	poop
1923	G.W.AR.03.073		spot	30	
1924	G.W.AR.03.074		spot	18	poop
1925	G.W.AR.03.075		spot	24	poop
1926	G.W.AR.03.076		atlantic croaker	26	
1927	G.W.AR.03.077		spot	27	
1928	G.W.AR.03.078		spot	22	poop
1929	G.W.AR.03.079		spot	21	poop
1930	G.W.AR.03.080		spot	15	poop
1931	G.W.AR.03.081		spot	18	
1932	G.W.AR.03.082		spot	18	anal fin damage
1933	G.W.AR.03.083		spot	28	
1934	G.W.AR.03.084		spot	35	
1935	G.W.AR.03.085		spot	33	
1936	G.W.AR.03.086		spot	32	poop
1937	G.W.AR.03.087		spot	32	
1938	G.W.AR.03.088		spot	35	
1939	G.W.AR.03.089		spot	32	
1940	G.W.AR.03.090		spot	33	
1941	G.W.AR.03.091		spot	30	
1942	G.W.AR.03.092		spot	31	poop
1943	G.W.AR.03.093		spot	30	
1944	G.W.AR.03.094		spot	31	
1945	G.W.AR.03.095		spot	33	
1946	G.W.AR.03.096		spot	32	poop
1947	G.W.AR.03.097		spot	31	poop
1948	G.W.AR.03.098		spot	29	
1949	G.W.AR.03.099		spot	29	
1950	G.W.AR.03.100		spot	31	"anal - 11, D - 30, blue book ret. spot fish"
1951	G.W.AR.03.101		spot	31	
1952	G.W.AR.03.102		spot	31	
1953	G.W.AR.03.103		spot	30	
1954	G.W.AR.03.104	6/11/2019	spot	33	
1955	G.W.BF.03.047	6/11/2019	black drum	23	
1956	G.W.BF.03.048	6/11/2019	black drum	25	
1957	G.W.BF.03.049	6/11/2019	black drum	21	
1958	G.W.BF.03.050	6/11/2019	black drum	20	
1959	G.W.BF.01.073	6/11/2019	menhaden	29	
1960	G.W.BF.01.074	6/11/2019	menhaden	30	
1961	G.W.BF.01.075	6/11/2019	menhaden	34	
1962	G.W.BF.01.076	6/11/2019	menhaden	29	
1963	G.W.BF.01.077	6/11/2019	menhaden	29	
1964	G.W.BF.01.078	6/11/2019	menhaden	29	
1965	G.W.BF.01.079	6/11/2019	menhaden	21	
1966	G.W.BF.01.080	6/11/2019	menhaden	29	
1967	G.W.BF.01.081	6/11/2019	menhaden	28	
1968	G.W.BF.01.082	6/11/2019	silverside	25	
1969	G.W.BF.01.083	6/11/2019	menhaden	31	
1970	G.W.BF.01.084	6/11/2019	menhaden	29	
1971	G.W.BF.01.085	6/11/2019	menhaden	31	
1972	G.W.BF.01.086	6/11/2019	menhaden	31	
1973	G.W.BF.01.087	6/11/2019	menhaden	29	
1974	G.W.BF.01.088	6/11/2019	menhaden	24	
1975	G.W.BF.01.089	6/11/2019	menhaden	30	
1976	G.W.BF.01.090	6/11/2019	menhaden	30	
1977	G.W.BF.01.091	6/11/2019	menhaden	28	
1978	G.W.BF.01.092	6/11/2019	menhaden	26	
1979	G.W.SA.03.070	6/11/2019	menhaden	24	
1980	G.W.SA.03.071	6/11/2019	menhaden	28	
1981	G.W.SA.03.072	6/11/2019	menhaden	20	
1982	G.W.SA.03.073	6/11/2019	menhaden	22	
1983	G.W.SA.03.074	6/11/2019	menhaden	20	
1984	G.W.SA.03.075	6/11/2019	menhaden	20	
1985	G.W.SA.03.076	6/11/2019	menhaden	21	
1986	G.W.MG.03.022	6/11/2019	menhaden	21	
1987	G.W.MG.03.023	6/11/2019	menhaden	29	stomach torn
1988	G.W.MG.03.024	6/11/2019	menhaden	21	
1989	G.W.MG.03.025	6/11/2019	menhaden	20	
1990	G.W.MG.03.026	6/11/2019	menhaden	24	
1991	G.W.MG.03.027	6/11/2019	menhaden	21	
1992	G.W.MG.03.028	6/11/2019	menhaden	21	
1993	G.W.MG.03.029	6/11/2019	menhaden	18	stomach torn
1994	G.W.MG.03.030	6/11/2019	menhaden	21	
1995	G.W.MG.03.031	6/11/2019	menhaden	22	
1996	G.W.MG.03.032	6/11/2019	menhaden	22	stomach torn
1997	G.W.MG.03.033	6/11/2019	menhaden	23	
1998	G.W.MG.03.034	6/11/2019	menhaden	21	
1999	G.W.MG.03.035	6/11/2019	menhaden	20	
2000	G.W.MG.03.036	6/11/2019	menhaden	23	
2001	G.W.MG.03.037	6/11/2019	menhaden	21	
2002	G.W.AR.03.105	6/11/2019	pinfish	20	
2003	G.W.AR.03.106	6/11/2019	pinfish	18	
2004	G.W.AR.03.107	6/11/2019	pinfish	18	
2005	G.W.AR.03.108	6/11/2019	pinfish	16	
2006	G.W.AR.03.109	6/11/2019	pinfish	17	
2007	G.W.AR.03.110	6/11/2019	pinfish	23	
2008	G.W.AR.03.111	6/11/2019	pinfish	18	
2009	G.W.AR.03.112	6/11/2019	pinfish	23	
2010	G.W.AR.03.113	6/11/2019	pinfish	16	
2011	G.W.AR.03.114	6/11/2019	pinfish	22	
2012	G.W.AR.03.115	6/11/2019	pinfish	18	
2013	G.W.AR.03.116	6/11/2019	pinfish	22	
2014	G.W.AR.03.117	6/11/2019	pinfish	17	
2015	G.W.AR.03.118	6/11/2019	pinfish	18	
2016	G.W.AR.03.119	6/11/2019	pinfish	18	
2017	G.W.AR.03.120	6/11/2019	pinfish	16	
2018	G.W.AR.03.121	6/11/2019	pinfish	17	
2019	G.W.AR.03.122	6/11/2019	pinfish	26	
2020	G.W.AR.03.123	6/11/2019	pinfish	15	
2021	G.W.AR.03.124	6/11/2019	pinfish	15	
2022	G.W.AR.02.091	6/11/2019	bay whiff	25	
2023	G.W.MG.02.052	6/11/2019	blackcheek tonguefish	37	
2024	G.W.MG.02.053	6/11/2019	blackcheek tonguefish	43	
2025	G.W.MG.02.054	6/11/2019	blackcheek tonguefish	35	
2026	G.W.MG.02.055	6/11/2019	blackcheek tonguefish	32	
2027	G.W.MG.02.056	6/11/2019	gulf flounder	55	
2028	G.W.MG.02.057	6/11/2019	bay whiff	45	
2029	G.W.MG.02.058	6/11/2019	bay whiff	41	
2030	G.W.MG.02.059	6/11/2019	bay whiff	37	
2031	G.W.MG.02.060	6/11/2019	bay whiff	35	
2032	G.W.MG.02.061	6/11/2019	bay whiff	14	
2033	G.W.SA.03.077	6/11/2019	atlantic croaker	21	
2034	G.W.SA.03.078	6/11/2019	atlantic croaker	25	
2035	G.W.SA.03.079	6/11/2019	atlantic croaker	44	
2036	G.W.SA.03.080	6/11/2019	atlantic croaker	38	
2037	G.W.SA.03.081	6/11/2019	atlantic croaker	31	
2038	G.W.SA.03.082	6/11/2019	atlantic croaker	50	
2039	G.W.SA.03.083	6/11/2019	atlantic croaker	36	
2040	G.W.SA.03.084	6/11/2019	atlantic croaker	40	
2041	G.W.SA.03.085	6/11/2019	atlantic croaker	40	
2042	G.W.MG.03.038	6/11/2019	inshore lizardfish	43	
2043	G.W.MG.02.62	6/11/2019	inshore lizardfish	41	
2044	G.W.AR.01.119	6/17/2019	goby	18	
2045	G.W.AR.01.120	6/17/2019	darter goby	23	
2046	G.W.AR.01.121	6/17/2019	goby	18	
2047	G.W.AR.01.122	6/17/2019	darter goby	27	
2048	G.W.AR.01.123	6/17/2019	darter goby	34	
2049	G.W.AR.01.124	6/17/2019	darter goby	23	
2050	G.W.AR.01.125	6/17/2019	darter goby	27	
2051	G.W.AR.01.126	6/17/2019	darter goby	27	
2052	G.W.AR.01.127	6/17/2019	darter goby	22	
2053	G.W.AR.02.092	6/17/2019	code goby	24	
2054	G.W.AR.02.093	6/17/2019	goby	18	
2055	G.W.AR.02.094	6/17/2019	code goby	25	
2056	G.W.AR.03.125	6/17/2019	goby	21	guts out
2057	G.W.AR.03.126	6/17/2019	darter goby	23	
2058	G.W.AR.03.127	6/17/2019	goby	19	
2059	G.W.AR.03.128	6/17/2019	darter goby	20	
2060	G.W.AR.03.129	6/17/2019	darter goby	23	
2061	G.W.BF.01.093	6/17/2019	code goby	28	
2062	G.W.BF.01.094	6/17/2019	naked goby	46	
2063	G.W.BF.01.095	6/17/2019	code goby	24	
2064	G.W.BF.01.096	6/17/2019	naked goby	29	
2065	G.W.BF.01.097	6/17/2019	code goby	22	
2066	G.W.BF.01.098	6/17/2019	naked goby	35	
2067	G.W.BF.01.099	6/17/2019	naked goby	33	
2068	G.W.BF.01.100	6/17/2019	code goby	29	
2069	G.W.BF.01.101	6/17/2019	naked goby	33	
2070	G.S.AR.01.001	6/17/2019	silverside	47	
2071	G.S.AR.01.002	6/17/2019	silverside	44	
2072	G.S.AR.01.003	6/17/2019	silverside	51	
2073	G.S.AR.01.004	6/17/2019	silverside	48	
2074	G.S.AR.01.005	6/17/2019	silverside	48	
2075	G.S.AR.01.006	6/17/2019	silverside	51	
2076	G.S.AR.01.007	6/17/2019	silverside	50	
2077	G.S.AR.01.008	6/17/2019	silverside	47	
2078	G.S.AR.01.009	6/17/2019	silverside	46	
2079	G.S.AR.01.010	6/17/2019	silverside	47	
2080	G.S.AR.01.011	6/17/2019	silverside	47	
2081	G.S.AR.01.012	6/17/2019	silverside	44	
2082	G.S.AR.01.013	6/17/2019	silverside	44	
2083	G.S.AR.01.014	6/17/2019	silverside	44	
2084	G.S.AR.01.015	6/17/2019	silverside	43	
2085	G.S.AR.01.016	6/17/2019	silverside	45	
2086	G.S.AR.01.017	6/17/2019	silverside	45	
2087	G.S.AR.01.018	6/17/2019	silverside	45	
2088	G.S.AR.01.019	6/17/2019	silverside	44	
2089	G.S.AR.01.020	6/17/2019	silverside	50	
2090	G.S.AR.02.001	6/17/2019	silverside	68	
2091	G.S.AR.02.002	6/17/2019	silverside	54	
2092	G.S.AR.02.003	6/17/2019	silverside	53	
2093	G.S.AR.02.004	6/17/2019	silverside	54	
2094	G.S.AR.02.005	6/17/2019	silverside	54	
2095	G.S.AR.02.006	6/17/2019	silverside	52	
2096	G.S.AR.02.007	6/17/2019	silverside	72	
2097	G.S.AR.02.008	6/17/2019	silverside	54	
2098	G.S.AR.02.009	6/17/2019	silverside	60	
2099	G.S.AR.02.010	6/17/2019	silverside	53	
2100	G.S.AR.02.011	6/17/2019	silverside	54	
2101	G.S.AR.02.012	6/17/2019	silverside	55	
2102	G.S.AR.02.013	6/17/2019	silverside	53	
2103	G.S.AR.02.014	6/17/2019	silverside	52	
2104	G.S.AR.02.015	6/17/2019	silverside	56	
2105	G.S.AR.02.016	6/17/2019	silverside	51	
2106	G.S.AR.02.017	6/17/2019	silverside	55	
2107	G.S.AR.02.018	6/17/2019	silverside	61	
2108	G.S.AR.02.019	6/17/2019	silverside	61	
2109	G.S.AR.02.020	6/17/2019	silverside	64	
2110	G.S.AR.03.001	6/17/2019	silverside	44	
2111	G.S.AR.03.002	6/17/2019	silverside	43	
2112	G.S.AR.03.003	6/17/2019	silverside	46	
2113	G.S.AR.03.004	6/17/2019	silverside	48	
2114	G.S.AR.03.005	6/17/2019	silverside	49	
2115	G.S.AR.03.006	6/17/2019	silverside	48	
2116	G.S.AR.03.007	6/17/2019	silverside	44	
2117	G.S.AR.03.008	6/17/2019	silverside	40	
